Status,Seniority,Home,Marital,Records,Job,Income,Debt,Savings
good,8,owner,married,no_rec,freelance,190,0,6.9
good,3,owner,married,no_rec,fixed,125,2300,2.977777778
good,15,owner,married,no_rec,fixed,90,0,2.25
good,4,owner,married,no_rec,fixed,205,3700,5.676923077
bad,3,other,single,no_rec,fixed,51,0,0.48
good,31,owner,married,no_rec,fixed,144,0,6.155294118
bad,5,rent,married,yes_rec,freelance,146,0,2.22
bad,11,owner,married,yes_rec,fixed,235,670,5.284285714
good,8,owner,married,no_rec,fixed,160,600,7.14
good,11,rent,married,no_rec,fixed,90,0,2.16
good,21,other,single,no_rec,fixed,115,0,4.8
good,1,owner,married,no_rec,freelance,213,0,6.8352
bad,0,owner,married,yes_rec,fixed,85,0,1
good,4,priv,married,no_rec,others,192,108,9.13586087
bad,30,owner,married,yes_rec,freelance,169,0,8.463157895
good,14,owner,single,no_rec,fixed,90,0,3.3
good,3,parents,married,no_rec,freelance,61,0,1.17
good,3,parents,single,yes_rec,fixed,75,0,1.44
good,2,parents,married,yes_rec,fixed,80,0,2.7
good,10,owner,married,no_rec,freelance,64,0,0.95
bad,3,rent,married,no_rec,fixed,178,0,2.8125
bad,0,rent,separated,yes_rec,freelance,239,0,1.610526316
good,10,owner,married,no_rec,freelance,180,3530,3.871764706
good,26,owner,married,no_rec,fixed,120,0,3.642857143
bad,1,owner,married,no_rec,freelance,349,4000,12.64615385
bad,12,other,married,yes_rec,fixed,99,0,3.12
good,15,rent,married,no_rec,fixed,122,0,2.311111111
good,17,owner,married,no_rec,fixed,111,0,0.126
bad,5,ignore,married,no_rec,freelance,91,0,0.170666667
good,6,parents,single,no_rec,fixed,109,0,3.333333333
bad,0,owner,married,no_rec,others,35,0,-0.9
good,10,owner,married,no_rec,fixed,371,4350,8.855172414
good,10,other,single,no_rec,fixed,67,0,1.68
good,6,owner,married,no_rec,freelance,199,450,5.977777778
bad,1,priv,married,no_rec,freelance,107,0,3.968
good,2,rent,single,no_rec,partime,57,0,0.624390244
good,11,owner,married,no_rec,fixed,70,0,0.625
bad,1,owner,married,no_rec,partime,63,0,1.51011236
good,16,owner,married,yes_rec,fixed,204,0,8.45
good,20,owner,married,no_rec,fixed,185,0,5.6
bad,5,owner,married,yes_rec,fixed,115,100,1.56
good,3,owner,married,no_rec,freelance,141,400,3.672
good,13,priv,married,no_rec,fixed,81,0,0.24
good,6,rent,married,no_rec,fixed,100,0,2.7
good,11,parents,single,yes_rec,fixed,96,0,2.661818182
good,3,owner,married,no_rec,freelance,161,0,5.155555556
bad,2,owner,single,no_rec,fixed,150,2000,3.8
good,13,rent,married,no_rec,fixed,199,0,5.187096774
good,7,parents,single,no_rec,fixed,96,0,4.88
good,3,rent,married,no_rec,fixed,198,0,28.32
good,3,owner,married,no_rec,freelance,21,0,-1.371428571
good,25,owner,married,no_rec,freelance,70,0,0.857142857
bad,6,parents,single,no_rec,fixed,50,0,0.75
good,3,owner,married,no_rec,freelance,121,3055,2.376428571
bad,2,rent,separated,no_rec,fixed,58,0,1.02
bad,1,parents,single,no_rec,fixed,93,0,5.061818182
good,32,owner,married,no_rec,fixed,100,0,4.926315789
good,15,parents,married,no_rec,fixed,130,0,2.475
good,4,owner,married,no_rec,freelance,260,0,9.866666667
bad,2,other,single,no_rec,fixed,55,0,0.757894737
good,0,owner,married,no_rec,partime,110,0,3
bad,10,rent,married,no_rec,freelance,69,0,0.9
good,10,owner,married,no_rec,freelance,95,0,3
good,5,rent,married,yes_rec,freelance,232,0,5.233333333
good,6,owner,married,no_rec,freelance,35,0,-0.75
good,20,rent,married,no_rec,freelance,156,0,5.04
bad,16,parents,separated,no_rec,fixed,105,0,5.25
bad,2,rent,married,no_rec,fixed,58,0,0.504
good,9,owner,married,no_rec,freelance,89,0,1.392
bad,1,other,single,no_rec,partime,147,0,5.376
bad,2,owner,married,yes_rec,fixed,77,5000,-1.595567867
good,6,owner,married,no_rec,fixed,66,0,0.6
good,8,rent,married,no_rec,fixed,125,0,2.644067797
good,10,owner,married,no_rec,freelance,150,0,4.2
good,0,parents,single,no_rec,partime,105,0,3.36
good,15,owner,married,yes_rec,freelance,500,3500,11.7
good,15,parents,divorced,no_rec,fixed,125,0,4.32
good,1,parents,single,no_rec,partime,50,0,1.08
good,3,owner,married,no_rec,fixed,95,1250,1.730769231
good,17,rent,married,no_rec,fixed,181,0,5.851428571
good,15,owner,divorced,no_rec,fixed,140,0,6.3
good,0,parents,single,no_rec,fixed,75,0,2.258823529
good,15,parents,married,no_rec,fixed,182,0,4.28
good,11,parents,single,no_rec,fixed,117,0,4.1
good,9,priv,married,no_rec,fixed,217,0,14.56
good,1,owner,married,no_rec,others,58,0,0.552
good,11,owner,married,no_rec,fixed,180,0,10.8
good,8,parents,single,no_rec,partime,110,0,1.733333333
bad,5,owner,married,yes_rec,fixed,87,0,4.16
good,0,parents,single,no_rec,fixed,75,0,1.866666667
good,0,other,married,no_rec,fixed,198,0,8.28
good,10,owner,married,yes_rec,fixed,233,2640,6.282857143
good,7,owner,married,yes_rec,fixed,126,0,4.86
bad,8,parents,married,no_rec,freelance,43,0,-3.1
good,36,owner,married,no_rec,fixed,154,0,4.844444444
good,4,owner,married,no_rec,fixed,160,0,5.52
good,0,parents,single,no_rec,fixed,160,0,3.333333333
bad,10,owner,married,no_rec,fixed,70,0,1.080691643
good,9,rent,married,no_rec,fixed,120,700,1.5375
good,8,owner,married,no_rec,freelance,80,3000,0.18
good,9,rent,married,no_rec,freelance,90,0,2.16
bad,1,parents,single,yes_rec,partime,120,0,12.24
good,19,owner,married,no_rec,freelance,190,0,5.2
good,18,owner,married,no_rec,fixed,130,0,3.876923077
good,7,owner,married,no_rec,fixed,111,0,2.85
good,9,rent,married,no_rec,fixed,280,0,13.55294118
good,8,rent,single,no_rec,fixed,110,0,4.517647059
bad,5,rent,married,no_rec,freelance,184,0,4.96
good,30,owner,married,no_rec,fixed,150,0,5.4
bad,10,priv,married,no_rec,fixed,150,0,3.6
good,0,owner,married,no_rec,partime,85,0,3.6
bad,10,owner,married,yes_rec,freelance,200,0,4.581818182
good,9,other,single,no_rec,fixed,88,0,1.72
bad,2,other,single,no_rec,fixed,58,0,0.951724138
bad,13,other,married,no_rec,fixed,98,0,1.92
good,24,owner,married,no_rec,fixed,198,0,7.2
good,10,owner,married,no_rec,freelance,171,0,2.22
good,10,parents,single,yes_rec,fixed,150,0,4.14
bad,0,other,single,no_rec,partime,72,0,2.22
good,7,owner,married,yes_rec,freelance,101,0,0.447272727
good,8,priv,married,no_rec,fixed,122,0,2.125714286
good,2,owner,married,no_rec,fixed,306,0,14.76
good,18,priv,widow,no_rec,freelance,200,500,6.923076923
good,14,owner,married,no_rec,fixed,107,2500,1.389473684
good,1,parents,single,no_rec,partime,147,0,4.135384615
bad,25,owner,single,yes_rec,fixed,100,360,3.508571429
good,5,owner,single,no_rec,fixed,172,0,9.670588235
good,4,owner,single,no_rec,fixed,300,0,2.12
good,13,owner,widow,no_rec,fixed,109,3300,1.64
good,11,owner,single,no_rec,fixed,345,0,17.92771084
bad,10,owner,single,no_rec,fixed,92,0,2.28
bad,3,parents,married,yes_rec,fixed,410,0,11.25
good,5,parents,single,no_rec,partime,70,0,1.5
good,8,parents,single,no_rec,fixed,107,0,7.56
good,12,owner,married,no_rec,fixed,115,0,3.15
good,2,other,single,no_rec,fixed,165,0,7.8
good,0,parents,single,no_rec,others,200,0,4.166666667
good,19,owner,married,no_rec,fixed,180,0,6
bad,2,owner,married,no_rec,fixed,87,0,1.627826087
good,19,other,married,no_rec,fixed,154,0,2.9625
good,0,owner,separated,no_rec,freelance,174,2000,7.14
bad,1,parents,single,no_rec,fixed,60,0,0.666666667
bad,1,owner,married,no_rec,partime,182,200,18.51428571
bad,2,owner,single,no_rec,freelance,34,4800,-1.8375
good,10,owner,married,no_rec,freelance,64,0,2.485714286
good,1,other,single,no_rec,freelance,36,0,0.036
good,0,owner,single,no_rec,others,85,2600,0.72
good,7,rent,separated,yes_rec,fixed,115,0,3.795348837
good,1,other,married,no_rec,freelance,57,0,-0.163636364
good,14,owner,married,no_rec,fixed,215,0,4.65
good,16,owner,married,no_rec,freelance,273,0,6.84
good,8,parents,married,no_rec,freelance,101,0,2.016
good,1,parents,single,no_rec,fixed,110,0,3
bad,0,other,married,yes_rec,freelance,44,0,0.324
bad,3,rent,married,no_rec,fixed,57,0,0.2304
good,10,parents,single,no_rec,fixed,163,0,6.144
good,3,parents,married,no_rec,fixed,120,0,4.08
bad,4,parents,single,no_rec,fixed,52,0,0.971428571
good,1,rent,single,no_rec,fixed,136,0,6.16
bad,3,owner,married,no_rec,freelance,82,0,-0.221538462
good,2,rent,married,no_rec,freelance,124,0,2.31
good,5,parents,married,no_rec,fixed,265,0,3.84
good,5,parents,married,yes_rec,fixed,189,0,4.62
bad,4,owner,married,yes_rec,freelance,184,3000,3.27
good,10,parents,married,no_rec,freelance,230,0,3.917647059
bad,2,owner,married,yes_rec,fixed,260,450,6.516666667
good,30,priv,single,no_rec,fixed,111,0,3.42
good,15,other,married,no_rec,fixed,125,0,3.84
good,0,parents,single,no_rec,fixed,440,0,26.50909091
bad,3,owner,married,yes_rec,fixed,200,0,4.941176471
good,4,rent,married,no_rec,freelance,245,0,4.8
bad,4,owner,married,no_rec,others,88,108,-1.0848
bad,12,owner,married,no_rec,fixed,92,1600,1.097142857
bad,1,rent,married,no_rec,partime,92,0,0.64
good,18,owner,married,no_rec,fixed,130,0,3
good,12,parents,single,no_rec,fixed,150,0,5.111111111
good,7,owner,married,no_rec,fixed,112,0,2.772413793
good,5,owner,married,yes_rec,fixed,134,0,3.7
bad,2,owner,married,yes_rec,fixed,101,2500,0.6
good,14,owner,married,no_rec,fixed,143,0,4.628571429
bad,5,priv,married,no_rec,fixed,92,850,1.911724138
bad,1,other,married,yes_rec,fixed,150,0,3.375
good,2,rent,separated,no_rec,fixed,162,0,5.386666667
bad,1,owner,married,no_rec,others,45,0,-0.72
good,13,owner,single,no_rec,fixed,100,0,1.95
good,12,owner,married,no_rec,fixed,118,0,3.093333333
good,0,parents,married,no_rec,partime,72,0,2.049230769
good,6,parents,single,no_rec,freelance,129,0,2.82
good,3,parents,single,no_rec,partime,110,0,3.375
good,5,owner,married,no_rec,others,80,0,2.16
good,12,owner,married,no_rec,fixed,97,96,2.1624
good,14,owner,married,no_rec,fixed,103,0,3.663157895
bad,0,owner,married,no_rec,fixed,127,0,0.7488
bad,15,owner,married,yes_rec,fixed,96,0,3.1875
bad,1,priv,married,no_rec,fixed,94,840,1.365333333
good,7,parents,single,no_rec,fixed,93,0,0.58
good,0,parents,single,no_rec,fixed,148,0,5.895652174
good,2,owner,married,no_rec,fixed,274,0,7.4625
good,5,parents,married,no_rec,others,140,0,9.692307692
good,20,rent,widow,yes_rec,freelance,77,0,2.967272727
good,1,parents,single,no_rec,fixed,91,0,2.016
bad,0,rent,single,no_rec,partime,85,0,4.541538462
bad,29,owner,widow,no_rec,fixed,175,0,7.349081365
good,6,ignore,married,no_rec,fixed,466,800,5.47794994
good,3,owner,married,no_rec,fixed,150,3000,2.4
bad,1,parents,single,no_rec,partime,52,0,0.68
good,4,rent,married,no_rec,partime,72,0,2.057142857
good,0,owner,married,no_rec,freelance,162,0,9.18
good,13,owner,married,no_rec,fixed,139,0,4.732867133
good,12,parents,married,no_rec,fixed,105,0,3
good,5,owner,married,no_rec,freelance,93,0,1.92
good,22,owner,married,no_rec,freelance,642,0,27.216
good,15,owner,married,yes_rec,freelance,155,0,5.28
good,30,owner,married,no_rec,fixed,120,0,4.08
good,3,rent,married,no_rec,freelance,155,0,3.384
good,20,owner,separated,no_rec,fixed,165,1000,4.430769231
good,0,parents,married,no_rec,partime,150,0,5.52
bad,5,rent,married,no_rec,fixed,105,0,2.177777778
good,1,parents,single,no_rec,fixed,65,0,1.8
bad,5,owner,married,no_rec,fixed,86,0,0.492
bad,3,rent,married,no_rec,freelance,49,0,0.24
good,10,rent,married,no_rec,fixed,163,0,6.109090909
good,3,other,married,no_rec,freelance,101,0,3.96
good,5,owner,married,no_rec,fixed,122,0,2.088
bad,4,rent,married,no_rec,fixed,126,0,1.908
bad,3,owner,married,no_rec,partime,100,0,2.34
bad,1,other,married,no_rec,freelance,27,0,-1.397647059
good,5,owner,married,no_rec,fixed,167,2300,6.21
bad,14,rent,married,no_rec,fixed,45,0,-0.738461538
good,27,owner,married,yes_rec,fixed,136,0,10.38857143
good,1,owner,married,no_rec,fixed,150,0,3.876923077
good,24,owner,married,yes_rec,fixed,32,90,-0.834
good,15,owner,married,no_rec,fixed,130,0,5.1
good,20,owner,married,no_rec,fixed,218,2500,5.55
good,31,owner,married,yes_rec,freelance,230,1781,12.1752
bad,0,owner,married,no_rec,others,104,2500,1.955555556
good,7,owner,married,no_rec,fixed,103,0,6.424615385
good,9,rent,married,no_rec,fixed,118,0,2.272
bad,0,rent,married,no_rec,partime,240,0,5.348571429
good,18,other,married,no_rec,fixed,120,0,5.1
good,19,priv,married,no_rec,fixed,80,0,1.615384615
good,2,rent,single,no_rec,fixed,99,0,5.554285714
good,8,owner,married,no_rec,fixed,254,0,21.49714286
good,12,owner,married,no_rec,fixed,167,0,7.92
good,16,rent,married,yes_rec,fixed,120,0,2.504347826
good,26,owner,married,no_rec,fixed,108,0,0.739726027
good,32,owner,married,no_rec,fixed,152,0,3.312
good,12,priv,married,no_rec,freelance,111,0,0.36
good,1,owner,married,no_rec,others,228,0,9.547826087
good,14,owner,married,yes_rec,fixed,107,0,2.654117647
good,7,rent,married,no_rec,fixed,101,0,3.493670886
good,13,parents,single,no_rec,fixed,105,0,5.04
bad,1,parents,married,no_rec,partime,150,0,4.32
good,0,priv,married,no_rec,freelance,165,0,4.64516129
good,5,owner,married,yes_rec,fixed,125,0,3.9
good,30,rent,married,no_rec,freelance,240,0,4.104
good,21,owner,married,no_rec,fixed,110,0,3.6
good,11,owner,married,no_rec,freelance,122,0,5.22
good,11,rent,married,no_rec,freelance,152,0,4.371428571
good,4,parents,single,no_rec,fixed,60,0,2
bad,2,rent,married,no_rec,freelance,90,0,1.533333333
good,20,owner,married,no_rec,freelance,40,0,0.12
good,26,owner,married,no_rec,freelance,186,0,4.725
good,20,owner,married,no_rec,fixed,131,0,2.556
good,1,parents,single,no_rec,fixed,153,0,5.184
good,8,priv,married,no_rec,freelance,159,0,6.84
good,12,priv,married,no_rec,freelance,100,0,1.6
good,4,owner,married,no_rec,freelance,128,0,6.975
good,4,owner,married,no_rec,freelance,128,0,6.975
bad,4,priv,married,yes_rec,fixed,109,0,3.657142857
good,2,owner,married,no_rec,fixed,198,3500,8.828571429
bad,13,rent,married,yes_rec,fixed,190,0,8.16
good,28,owner,married,no_rec,fixed,73,0,2.28
bad,5,parents,single,yes_rec,freelance,32,0,-0.18
good,15,owner,divorced,no_rec,freelance,192,3300,4.8
good,21,owner,married,no_rec,fixed,160,0,3.4
good,3,owner,married,yes_rec,partime,122,1000,3.9
good,2,owner,married,no_rec,freelance,84,0,1.603636364
good,14,owner,married,no_rec,fixed,130,0,2.914285714
good,6,priv,married,no_rec,fixed,169,300,5.088
good,4,parents,single,no_rec,fixed,150,600,5.232
good,1,rent,married,no_rec,fixed,142,0,7.114285714
good,5,priv,married,no_rec,fixed,101,0,0.668571429
bad,2,parents,single,no_rec,fixed,65,0,1.206703911
good,0,owner,single,no_rec,partime,285,0,17.64705882
good,14,priv,married,no_rec,fixed,151,6300,-0.096
bad,0,rent,married,no_rec,partime,72,0,1.92
bad,4,rent,single,no_rec,fixed,80,0,1.48
bad,2,owner,single,no_rec,freelance,71,0,1.364210526
bad,15,owner,married,yes_rec,freelance,95,1,0.41988
bad,11,owner,married,no_rec,fixed,135,0,24
good,25,owner,married,yes_rec,fixed,202,0,10.02
good,21,owner,divorced,no_rec,freelance,37,0,0.0576
bad,2,owner,single,yes_rec,freelance,25,4000,-1.8
good,20,owner,married,no_rec,freelance,110,0,2.7
good,9,owner,married,no_rec,fixed,103,0,3.163636364
good,15,owner,married,no_rec,fixed,216,0,9.36
good,5,parents,single,no_rec,fixed,75,0,2
bad,1,other,married,yes_rec,partime,114,500,3.860869565
good,14,owner,married,yes_rec,fixed,198,900,9.24
good,9,rent,married,yes_rec,fixed,270,0,8.784
good,7,owner,widow,yes_rec,freelance,200,0,2.5
good,1,parents,single,no_rec,fixed,64,0,0.994285714
good,19,owner,married,no_rec,fixed,90,0,3.6
good,12,owner,married,no_rec,fixed,132,1400,3.557142857
good,11,owner,married,no_rec,fixed,70,0,2
good,1,parents,single,no_rec,partime,164,0,4.422857143
good,2,owner,married,no_rec,freelance,68,0,0.282352941
good,6,parents,married,no_rec,fixed,179,0,6.432
good,5,owner,married,no_rec,freelance,84,0,1.56
good,25,priv,married,no_rec,fixed,164,1000,4.76
bad,15,owner,widow,yes_rec,freelance,25,2520,-2.4
good,5,parents,single,no_rec,partime,111,0,2.432
good,13,owner,married,no_rec,fixed,123,0,2.925
good,35,rent,married,no_rec,fixed,384,3000,18.06666667
good,6,parents,married,no_rec,fixed,217,0,6.926829268
good,28,owner,married,no_rec,fixed,234,0,4.536
good,25,owner,married,no_rec,freelance,345,3000,3.991304348
good,0,owner,married,no_rec,others,113,0,3.6
good,20,other,married,no_rec,fixed,182,0,5.48
good,15,parents,separated,no_rec,fixed,126,0,5.138823529
bad,5,owner,separated,no_rec,freelance,99,0,2.592
good,3,parents,single,no_rec,fixed,170,0,6.48
good,2,owner,married,no_rec,fixed,184,0,6.672
bad,1,owner,married,no_rec,partime,147,2000,4.16
good,10,owner,married,no_rec,fixed,200,0,3.678832117
good,15,owner,married,no_rec,fixed,42,4800,-2.04
bad,0,rent,married,no_rec,fixed,69,0,0.1
good,0,rent,single,no_rec,partime,93,0,2.205
bad,0,owner,married,no_rec,freelance,69,1500,0.54
good,4,other,single,no_rec,fixed,245,0,8.952042629
bad,1,rent,married,yes_rec,fixed,88,0,2.448
bad,16,owner,married,no_rec,fixed,150,400,3.33
good,0,parents,single,no_rec,others,42,0,0.42
good,15,owner,married,no_rec,freelance,176,0,4.491428571
good,15,rent,married,yes_rec,fixed,64,0,2.76
good,8,priv,single,yes_rec,freelance,277,0,1.708235294
good,8,priv,married,no_rec,fixed,55,5500,-1.05
bad,4,owner,single,no_rec,fixed,97,0,1.488
good,11,owner,married,no_rec,fixed,230,0,9.25
good,5,owner,married,no_rec,fixed,125,0,1.95
bad,7,rent,married,no_rec,fixed,92,0,1.772307692
good,9,rent,single,no_rec,fixed,87,0,2.15
good,12,owner,single,no_rec,fixed,126,0,4.044444444
good,5,parents,single,no_rec,fixed,134,0,11.88
good,20,owner,married,no_rec,freelance,77,0,0.275675676
good,5,parents,single,no_rec,freelance,85,0,3.164556962
good,11,owner,married,no_rec,fixed,203,4000,4.72
good,1,parents,single,no_rec,partime,47,0,0.54
good,20,rent,married,no_rec,fixed,230,0,9.747692308
good,10,owner,married,no_rec,freelance,102,0,1.368
bad,1,parents,single,no_rec,partime,267,0,5.8
bad,3,priv,married,no_rec,fixed,116,1500,1.23
good,11,owner,married,yes_rec,fixed,352,0,13.47692308
good,2,rent,single,no_rec,fixed,170,0,5.446153846
good,18,owner,married,no_rec,fixed,92,0,2.968421053
bad,15,priv,married,yes_rec,fixed,112,1000,2.24
bad,2,rent,single,yes_rec,fixed,138,300,1.094117647
good,5,parents,married,no_rec,freelance,134,0,1.32
good,13,parents,single,no_rec,fixed,90,0,3.96
bad,3,priv,widow,no_rec,others,84,500,-1.337142857
bad,0,rent,married,no_rec,partime,72,0,1.542857143
bad,0,parents,single,no_rec,fixed,200,0,5.4
bad,0,other,married,no_rec,freelance,45,0,-0.642857143
bad,0,owner,married,no_rec,partime,136,1600,4.533333333
good,9,owner,married,no_rec,fixed,125,0,5.4
good,12,owner,married,no_rec,freelance,78,2000,0.828
good,2,other,married,no_rec,freelance,140,0,4.5
bad,6,parents,single,no_rec,freelance,106,0,4.26
good,9,rent,married,no_rec,fixed,197,0,15.84
good,22,owner,single,no_rec,fixed,122,0,4.64
bad,0,priv,married,no_rec,partime,85,0,2.362204724
good,0,owner,single,no_rec,fixed,87,0,3.12
bad,18,owner,married,yes_rec,freelance,93,0,0.625263158
good,10,parents,separated,no_rec,fixed,86,0,2.622857143
bad,1,priv,married,no_rec,others,109,0,7.104
good,2,other,single,no_rec,fixed,53,0,0.54
good,30,owner,married,no_rec,freelance,341,0,8.88
good,3,parents,single,no_rec,fixed,91,0,2.016
good,15,owner,married,no_rec,fixed,105,0,14.4
