Status,Seniority,Home,Time,Marital,Records,Job,Expenses,Income,Debt,Amount,Price,Savings
good,18,owner,36,married,no_rec,fixed,45,104,800,900,1607,2.04
good,6,owner,36,married,no_rec,fixed,60,390,0,1000,2318,11.88
good,10,owner,60,married,no_rec,fixed,75,209,0,1450,1786,5.544827586
good,7,priv,48,married,no_rec,fixed,60,71,0,800,1505,0.66
good,1,parents,36,married,no_rec,fixed,35,200,0,600,1580,9.9
bad,1,owner,60,separated,no_rec,fixed,35,48,0,1200,1445,0.65
bad,0,parents,60,separated,yes_rec,freelance,45,66,0,700,1738,1.8
good,7,owner,24,married,no_rec,freelance,45,86,0,1200,2676,0.82
bad,16,owner,36,married,no_rec,fixed,45,82,0,800,975,1.665
good,10,owner,36,married,no_rec,freelance,45,126,0,800,1150,3.645
good,11,owner,48,married,no_rec,fixed,45,111,0,1300,1763,2.436923077
good,20,owner,48,married,no_rec,fixed,45,87,0,800,1694,2.52
good,1,rent,6,married,no_rec,freelance,99,535,0,500,1196,5.232
good,8,rent,36,married,yes_rec,freelance,60,104,0,400,600,3.96
bad,1,owner,60,married,yes_rec,freelance,45,41,2000,1500,1743,-0.96
good,13,other,48,married,yes_rec,freelance,75,270,0,2300,2750,4.069565217
bad,8,parents,36,single,no_rec,partime,35,53,0,225,350,2.88
bad,1,owner,36,married,no_rec,freelance,90,49,300,1200,1619,-1.32
good,13,other,60,married,no_rec,fixed,60,140,0,700,1465,6.857142857
good,2,parents,60,single,no_rec,fixed,35,67,0,316,1080,6.075949367
good,6,owner,48,married,no_rec,freelance,45,189,3000,2300,2936,2.379130435
good,0,rent,60,married,no_rec,fixed,43,80,0,1000,1056,2.22
good,8,rent,48,married,no_rec,fixed,62,170,0,1000,1387,5.184
good,8,priv,36,married,no_rec,fixed,60,110,360,400,450,4.176
good,4,other,60,married,no_rec,fixed,35,98,0,1200,1609,3.15
bad,7,parents,24,married,no_rec,freelance,35,67,0,200,2000,3.84
good,3,owner,12,married,no_rec,fixed,35,120,0,1000,2997,1.02
good,8,owner,36,married,no_rec,fixed,45,150,0,2800,4400,1.35
good,1,parents,36,single,no_rec,fixed,35,62,0,750,1366,1.296
good,17,owner,48,married,no_rec,freelance,35,100,0,1100,1358,2.836363636
good,3,owner,60,married,no_rec,fixed,45,160,0,1500,2038,4.6
good,13,owner,48,married,no_rec,fixed,60,205,0,600,1243,11.6
bad,9,rent,60,single,no_rec,fixed,47,115,0,1600,1800,2.55
bad,0,other,48,married,yes_rec,fixed,45,75,0,1000,1135,1.44
bad,0,other,60,married,no_rec,freelance,60,198,0,1300,1321,6.369230769
bad,15,owner,24,married,no_rec,freelance,35,76,1,1300,2099,0.756738462
good,15,owner,12,married,no_rec,freelance,60,110,0,700,1100,0.857142857
good,1,owner,60,married,no_rec,fixed,105,531,0,1400,1601,18.25714286
good,5,priv,60,single,no_rec,fixed,35,145,0,1000,1346,6.6
good,5,rent,48,married,yes_rec,freelance,72,120,0,775,950,2.972903226
good,0,owner,24,married,no_rec,partime,35,100,0,500,2700,3.12
good,12,owner,60,married,no_rec,fixed,45,167,0,1435,1875,5.101045296
good,14,owner,12,married,no_rec,freelance,60,245,0,500,1253,4.44
good,23,owner,36,married,no_rec,fixed,35,100,0,850,1334,2.752941176
good,8,owner,48,married,no_rec,freelance,75,190,0,800,847,6.9
good,3,owner,60,married,no_rec,fixed,35,125,2300,1350,1550,2.977777778
good,15,owner,60,married,no_rec,fixed,45,90,0,1200,1323,2.25
good,4,owner,60,married,no_rec,fixed,45,205,3700,1300,2060,5.676923077
bad,3,other,24,single,no_rec,fixed,35,51,0,800,1750,0.48
good,31,owner,48,married,no_rec,fixed,35,144,0,850,928,6.155294118
bad,5,rent,36,married,yes_rec,freelance,35,146,0,1800,2800,2.22
bad,11,owner,60,married,yes_rec,fixed,105,235,670,1400,2079,5.284285714
good,8,owner,36,married,no_rec,fixed,35,160,600,600,1100,7.14
good,11,rent,60,married,no_rec,fixed,54,90,0,1000,1303,2.16
good,21,other,60,single,no_rec,fixed,35,115,0,1000,1338,4.8
good,1,owner,48,married,no_rec,freelance,35,213,0,1250,2040,6.8352
bad,0,owner,60,married,yes_rec,fixed,60,85,0,1500,1813,1
good,4,priv,36,married,no_rec,others,45,192,108,575,1075,9.13586087
bad,30,owner,60,married,yes_rec,freelance,35,169,0,950,1015,8.463157895
good,14,owner,60,single,no_rec,fixed,35,90,0,1000,1349,3.3
good,3,parents,36,married,no_rec,freelance,35,61,0,800,1000,1.17
good,3,parents,18,single,yes_rec,fixed,35,75,0,500,1364,1.44
good,2,parents,60,married,yes_rec,fixed,35,80,0,1000,1500,2.7
good,10,owner,60,married,no_rec,freelance,45,64,0,1200,1214,0.95
bad,3,rent,36,married,no_rec,fixed,53,178,0,1600,2000,2.8125
bad,0,rent,6,separated,yes_rec,freelance,35,239,0,760,768,1.610526316
good,10,owner,60,married,no_rec,freelance,35,180,3530,1700,1847,3.871764706
good,26,owner,60,married,no_rec,fixed,35,120,0,1400,1477,3.642857143
bad,1,owner,60,married,no_rec,freelance,35,349,4000,1300,1511,12.64615385
bad,12,other,60,married,yes_rec,fixed,60,99,0,750,790,3.12
good,15,rent,48,married,no_rec,fixed,57,122,0,1350,1500,2.311111111
good,17,owner,6,married,no_rec,fixed,90,111,0,1000,2626,0.126
bad,5,ignore,48,married,no_rec,freelance,75,91,0,4500,6222,0.170666667
good,6,parents,60,single,no_rec,fixed,35,109,0,1332,1332,3.333333333
bad,0,owner,36,married,no_rec,others,60,35,0,1000,1613,-0.9
good,10,owner,48,married,no_rec,fixed,60,371,4350,1450,1670,8.855172414
good,10,other,42,single,no_rec,fixed,35,67,0,800,1400,1.68
good,6,owner,60,married,no_rec,freelance,60,199,450,1350,2006,5.977777778
bad,1,priv,48,married,no_rec,freelance,45,107,0,750,1720,3.968
good,2,rent,48,single,no_rec,partime,41,57,0,1230,1515,0.624390244
good,11,owner,30,married,no_rec,fixed,45,70,0,1200,1531,0.625
bad,1,owner,48,married,no_rec,partime,35,63,0,890,890,1.51011236
good,16,owner,60,married,yes_rec,fixed,35,204,0,1200,1503,8.45
good,20,owner,24,married,no_rec,fixed,45,185,0,600,750,5.6
bad,5,owner,48,married,yes_rec,fixed,75,115,100,1200,1800,1.56
good,3,owner,36,married,no_rec,freelance,35,141,400,1000,1912,3.672
good,13,priv,48,married,no_rec,fixed,75,81,0,1200,1385,0.24
good,6,rent,60,married,no_rec,fixed,55,100,0,1000,11140,2.7
good,11,parents,48,single,yes_rec,fixed,35,96,0,1100,1370,2.661818182
good,3,owner,60,married,no_rec,freelance,45,161,0,1350,1423,5.155555556
bad,2,owner,60,single,no_rec,fixed,35,150,2000,1500,1599,3.8
good,13,rent,60,married,no_rec,fixed,65,199,0,1550,2100,5.187096774
good,7,parents,24,single,no_rec,fixed,35,96,0,300,600,4.88
good,3,rent,24,married,no_rec,fixed,80,198,0,100,560,28.32
good,3,owner,60,married,no_rec,freelance,45,21,0,1050,1064,-1.371428571
good,25,owner,60,married,no_rec,freelance,60,70,0,700,925,0.857142857
bad,6,parents,60,single,no_rec,fixed,35,50,0,1200,1830,0.75
good,3,owner,60,married,no_rec,freelance,35,121,3055,1400,1581,2.376428571
bad,2,rent,60,separated,no_rec,fixed,41,58,0,1000,1189,1.02
bad,1,parents,48,single,no_rec,fixed,35,93,0,550,818,5.061818182
good,32,owner,36,married,no_rec,fixed,35,100,0,475,550,4.926315789
good,15,parents,36,married,no_rec,fixed,75,130,0,800,1479,2.475
good,4,owner,48,married,no_rec,freelance,75,260,0,900,1073,9.866666667
bad,2,other,36,single,no_rec,fixed,35,55,0,950,1316,0.757894737
good,0,owner,48,married,no_rec,partime,35,110,0,1200,1642,3
bad,10,rent,24,married,no_rec,freelance,60,69,0,240,240,0.9
good,10,owner,60,married,no_rec,freelance,45,95,0,1000,1058,3
good,5,rent,60,married,yes_rec,freelance,75,232,0,1800,1888,5.233333333
good,6,owner,36,married,no_rec,freelance,60,35,0,1200,1974,-0.75
good,20,rent,48,married,no_rec,freelance,51,156,0,1000,1643,5.04
bad,16,parents,60,separated,no_rec,fixed,35,105,0,800,1084,5.25
bad,2,rent,36,married,no_rec,fixed,51,58,0,500,615,0.504
good,9,owner,24,married,no_rec,freelance,60,89,0,500,1490,1.392
bad,1,other,48,single,no_rec,partime,35,147,0,1000,1843,5.376
bad,2,owner,60,married,yes_rec,fixed,75,77,5000,1805,1805,-1.595567867
good,6,owner,60,married,no_rec,fixed,60,66,0,600,1625,0.6
good,8,rent,48,married,no_rec,fixed,73,125,0,944,1054,2.644067797
good,10,owner,60,married,no_rec,freelance,45,150,0,1500,2738,4.2
good,0,parents,36,single,no_rec,partime,35,105,0,750,1092,3.36
good,15,owner,24,married,yes_rec,freelance,75,500,3500,800,1081,11.7
good,15,parents,48,divorced,no_rec,fixed,35,125,0,1000,1284,4.32
good,1,parents,18,single,no_rec,partime,35,50,0,250,1139,1.08
good,3,owner,60,married,no_rec,fixed,45,95,1250,1300,1665,1.730769231
good,17,rent,48,married,no_rec,fixed,53,181,0,1050,1317,5.851428571
good,15,owner,60,divorced,no_rec,fixed,35,140,0,1000,1200,6.3
good,0,parents,48,single,no_rec,fixed,35,75,0,850,1400,2.258823529
good,15,parents,60,married,no_rec,fixed,75,182,0,1500,1889,4.28
good,11,parents,30,single,no_rec,fixed,35,117,0,600,1293,4.1
good,9,priv,60,married,no_rec,fixed,35,217,0,750,1546,14.56
good,1,owner,12,married,no_rec,others,35,58,0,500,1342,0.552
good,11,owner,36,married,no_rec,fixed,60,180,0,400,1084,10.8
good,8,parents,24,single,no_rec,partime,45,110,0,900,931,1.733333333
bad,5,owner,48,married,yes_rec,fixed,35,87,0,600,1258,4.16
good,0,parents,42,single,no_rec,fixed,35,75,0,900,1141,1.866666667
good,0,other,60,married,no_rec,fixed,60,198,0,1000,1000,8.28
good,10,owner,60,married,yes_rec,fixed,60,233,2640,1400,2038,6.282857143
good,7,owner,30,married,yes_rec,fixed,45,126,0,500,1661,4.86
bad,8,parents,60,married,no_rec,freelance,105,43,0,1200,1451,-3.1
good,36,owner,60,married,no_rec,fixed,45,154,0,1350,1650,4.844444444
good,4,owner,48,married,no_rec,fixed,45,160,0,1000,1226,5.52
good,0,parents,24,single,no_rec,fixed,35,160,0,900,1681,3.333333333
bad,10,owner,60,married,no_rec,fixed,45,70,0,1388,1388,1.080691643
good,9,rent,60,married,no_rec,fixed,72,120,700,1600,1776,1.5375
good,8,owner,36,married,no_rec,freelance,45,80,3000,1000,1734,0.18
good,9,rent,36,married,no_rec,freelance,54,90,0,600,875,2.16
bad,1,parents,36,single,yes_rec,partime,35,120,0,250,750,12.24
good,19,owner,60,married,no_rec,freelance,60,190,0,1500,2755,5.2
good,18,owner,36,married,no_rec,fixed,60,130,0,650,1601,3.876923077
good,7,owner,60,married,no_rec,fixed,35,111,0,1600,1707,2.85
good,9,rent,60,married,no_rec,fixed,88,280,0,850,863,13.55294118
good,8,rent,60,single,no_rec,fixed,46,110,0,850,880,4.517647059
bad,5,rent,36,married,no_rec,freelance,60,184,0,900,1200,4.96
good,30,owner,60,married,no_rec,fixed,60,150,0,1000,1388,5.4
bad,10,priv,48,married,no_rec,fixed,60,150,0,1200,1350,3.6
good,0,owner,36,married,no_rec,partime,35,85,0,500,700,3.6
bad,10,owner,36,married,yes_rec,freelance,60,200,0,1100,1250,4.581818182
good,9,other,48,single,no_rec,fixed,45,88,0,1200,1302,1.72
bad,2,other,60,single,no_rec,fixed,35,58,0,1450,1600,0.951724138
bad,13,other,48,married,no_rec,fixed,60,98,0,950,1365,1.92
good,24,owner,60,married,no_rec,fixed,90,198,0,900,1541,7.2
good,10,owner,60,married,no_rec,freelance,60,171,0,3000,3569,2.22
good,10,parents,36,single,yes_rec,fixed,35,150,0,1000,2484,4.14
bad,0,other,60,single,no_rec,partime,35,72,0,1000,1084,2.22
good,7,owner,6,married,yes_rec,freelance,60,101,0,550,2136,0.447272727
good,8,priv,48,married,no_rec,fixed,60,122,0,1400,1732,2.125714286
good,2,owner,60,married,no_rec,fixed,60,306,0,1000,2095,14.76
good,18,priv,60,widow,no_rec,freelance,45,200,500,1300,1309,6.923076923
good,14,owner,60,married,no_rec,fixed,60,107,2500,950,1610,1.389473684
good,1,parents,24,single,no_rec,partime,35,147,0,650,1370,4.135384615
bad,25,owner,60,single,yes_rec,fixed,35,100,360,1050,1606,3.508571429
good,5,owner,60,single,no_rec,fixed,35,172,0,850,1934,9.670588235
good,4,owner,6,single,no_rec,fixed,35,300,0,750,1436,2.12
good,13,owner,36,widow,no_rec,fixed,35,109,3300,900,1073,1.64
good,11,owner,48,single,no_rec,fixed,35,345,0,830,1152,17.92771084
bad,10,owner,60,single,no_rec,fixed,35,92,0,1500,1635,2.28
bad,3,parents,60,married,yes_rec,fixed,35,410,0,2000,2228,11.25
good,5,parents,60,single,no_rec,partime,35,70,0,1400,1550,1.5
good,8,parents,42,single,no_rec,fixed,35,107,0,400,1418,7.56
good,12,owner,36,married,no_rec,fixed,45,115,0,800,1280,3.15
good,2,other,60,single,no_rec,fixed,35,165,0,1000,1275,7.8
good,0,parents,60,single,no_rec,others,75,200,0,1800,2091,4.166666667
good,19,owner,24,married,no_rec,fixed,35,180,0,580,1380,6
bad,2,owner,36,married,no_rec,fixed,35,87,0,1150,2000,1.627826087
good,19,other,60,married,no_rec,fixed,75,154,0,1600,1778,2.9625
good,0,owner,36,separated,no_rec,freelance,35,174,2000,600,787,7.14
bad,1,parents,24,single,no_rec,fixed,35,60,0,900,1486,0.666666667
bad,1,owner,24,married,no_rec,partime,45,182,200,175,175,18.51428571
bad,2,owner,60,single,no_rec,freelance,35,34,4800,1600,1911,-1.8375
good,10,owner,60,married,no_rec,freelance,35,64,0,700,985,2.485714286
good,1,other,36,single,no_rec,freelance,35,36,0,1000,1172,0.036
good,0,owner,18,single,no_rec,others,35,85,2600,600,1290,0.72
good,7,rent,36,separated,yes_rec,fixed,47,115,0,645,895,3.795348837
good,1,other,36,married,no_rec,freelance,60,57,0,660,1212,-0.163636364
good,14,owner,18,married,no_rec,fixed,60,215,0,600,1661,4.65
good,16,owner,60,married,no_rec,freelance,45,273,0,2000,2529,6.84
good,8,parents,36,married,no_rec,freelance,45,101,0,1000,1500,2.016
good,1,parents,60,single,no_rec,fixed,35,110,0,1500,2098,3
bad,0,other,36,married,yes_rec,freelance,35,44,0,1000,1600,0.324
bad,3,rent,36,married,no_rec,fixed,41,57,0,2500,3559,0.2304
good,10,parents,48,single,no_rec,fixed,35,163,0,1000,1260,6.144
good,3,parents,24,married,no_rec,fixed,35,120,0,500,650,4.08
bad,4,parents,60,single,no_rec,fixed,35,52,0,1050,1372,0.971428571
good,1,rent,36,single,no_rec,fixed,59,136,0,450,2050,6.16
bad,3,owner,36,married,no_rec,freelance,90,82,0,1300,1500,-0.221538462
good,2,rent,48,married,no_rec,freelance,47,124,0,1600,1895,2.31
good,5,parents,12,married,no_rec,fixed,105,265,0,500,1114,3.84
good,5,parents,24,married,yes_rec,fixed,35,189,0,800,1828,4.62
bad,4,owner,60,married,yes_rec,freelance,45,184,3000,2000,2477,3.27
good,10,parents,36,married,no_rec,freelance,45,230,0,1700,2300,3.917647059
bad,2,owner,60,married,yes_rec,fixed,60,260,450,1800,2400,6.516666667
good,30,priv,36,single,no_rec,fixed,35,111,0,800,1251,3.42
good,15,other,48,married,no_rec,fixed,45,125,0,1000,1587,3.84
good,0,parents,36,single,no_rec,fixed,35,440,0,550,1546,26.50909091
bad,3,owner,60,married,yes_rec,fixed,60,200,0,1700,2000,4.941176471
good,4,rent,48,married,no_rec,freelance,100,245,0,1450,1489,4.8
bad,4,owner,60,married,no_rec,others,105,88,108,1000,1025,-1.0848
bad,12,owner,60,married,no_rec,fixed,60,92,1600,875,875,1.097142857
bad,1,rent,60,married,no_rec,partime,84,92,0,750,900,0.64
good,18,owner,60,married,no_rec,fixed,60,130,0,1400,1471,3
good,12,parents,60,single,no_rec,fixed,35,150,0,1350,1750,5.111111111
good,7,owner,60,married,no_rec,fixed,45,112,0,1450,1625,2.772413793
good,5,owner,60,married,yes_rec,fixed,60,134,0,1200,1291,3.7
bad,2,owner,60,married,yes_rec,fixed,60,101,2500,1600,1850,0.6
good,14,owner,60,married,no_rec,fixed,35,143,0,1400,1668,4.628571429
bad,5,priv,72,married,no_rec,fixed,45,92,850,1450,1516,1.911724138
bad,1,other,36,married,yes_rec,fixed,75,150,0,800,800,3.375
good,2,rent,48,separated,no_rec,fixed,61,162,0,900,1178,5.386666667
bad,1,owner,48,married,no_rec,others,60,45,0,1000,1476,-0.72
good,13,owner,24,single,no_rec,fixed,35,100,0,800,1494,1.95
good,12,owner,48,married,no_rec,fixed,60,118,0,900,1350,3.093333333
good,0,parents,36,married,no_rec,partime,35,72,0,650,950,2.049230769
good,6,parents,12,single,no_rec,freelance,35,129,0,400,1777,2.82
good,3,parents,36,single,no_rec,partime,35,110,0,800,1428,3.375
good,5,owner,36,married,no_rec,others,35,80,0,750,1150,2.16
good,12,owner,36,married,no_rec,fixed,60,97,96,600,1253,2.1624
good,14,owner,60,married,no_rec,fixed,45,103,0,950,1206,3.663157895
bad,0,owner,36,married,no_rec,fixed,75,127,0,2500,3058,0.7488
bad,15,owner,60,married,yes_rec,fixed,45,96,0,960,1031,3.1875
bad,1,priv,48,married,no_rec,fixed,60,94,840,900,1050,1.365333333
good,7,parents,6,single,no_rec,fixed,35,93,0,600,1827,0.58
good,0,parents,60,single,no_rec,fixed,35,148,0,1150,1275,5.895652174
good,2,owner,60,married,no_rec,fixed,75,274,0,1600,2070,7.4625
good,5,parents,60,married,no_rec,others,35,140,0,650,730,9.692307692
good,20,rent,48,widow,yes_rec,freelance,43,77,0,550,1499,2.967272727
good,1,parents,36,single,no_rec,fixed,35,91,0,1000,1866,2.016
bad,0,rent,36,single,no_rec,partime,44,85,0,325,375,4.541538462
bad,29,owner,60,widow,no_rec,fixed,35,175,0,1143,1143,7.349081365
good,6,ignore,24,married,no_rec,fixed,75,466,800,1678,1678,5.47794994
good,3,owner,48,married,no_rec,fixed,45,150,3000,1500,2163,2.4
bad,1,parents,48,single,no_rec,partime,35,52,0,1200,1442,0.68
good,4,rent,36,married,no_rec,partime,52,72,0,350,899,2.057142857
good,0,owner,36,married,no_rec,freelance,60,162,0,400,750,9.18
good,13,owner,36,married,no_rec,fixed,45,139,0,715,1683,4.732867133
good,12,parents,60,married,no_rec,fixed,35,105,0,1400,1780,3
good,5,owner,60,married,no_rec,freelance,45,93,0,1500,2090,1.92
good,22,owner,48,married,no_rec,freelance,75,642,0,1000,1484,27.216
good,15,owner,60,married,yes_rec,freelance,45,155,0,1250,1392,5.28
good,30,owner,60,married,no_rec,fixed,35,120,0,1250,1401,4.08
good,3,rent,36,married,no_rec,freelance,61,155,0,1000,1500,3.384
good,20,owner,48,separated,no_rec,fixed,35,165,1000,1300,2500,4.430769231
good,0,parents,24,married,no_rec,partime,35,150,0,500,1175,5.52
bad,5,rent,60,married,no_rec,fixed,56,105,0,1350,1396,2.177777778
good,1,parents,60,single,no_rec,fixed,35,65,0,1000,1479,1.8
bad,5,owner,12,married,no_rec,fixed,45,86,0,1000,1600,0.492
bad,3,rent,60,married,no_rec,freelance,45,49,0,1000,1625,0.24
good,10,rent,48,married,no_rec,fixed,51,163,0,880,1345,6.109090909
good,3,other,60,married,no_rec,freelance,35,101,0,1000,1731,3.96
good,5,owner,6,married,no_rec,fixed,35,122,0,250,1500,2.088
bad,4,rent,36,married,no_rec,fixed,73,126,0,1000,1250,1.908
bad,3,owner,36,married,no_rec,partime,35,100,0,1000,1851,2.34
bad,1,other,36,married,no_rec,freelance,60,27,0,850,1000,-1.397647059
good,5,owner,36,married,no_rec,fixed,75,167,2300,400,800,6.21
bad,14,rent,48,married,no_rec,fixed,65,45,0,1300,1695,-0.738461538
good,27,owner,36,married,yes_rec,fixed,35,136,0,350,1389,10.38857143
good,1,owner,48,married,no_rec,fixed,45,150,0,1300,1392,3.876923077
good,24,owner,18,married,yes_rec,fixed,45,32,90,300,400,-0.834
good,15,owner,24,married,no_rec,fixed,45,130,0,400,899,5.1
good,20,owner,60,married,no_rec,fixed,45,218,2500,1600,2478,5.55
good,31,owner,48,married,yes_rec,freelance,60,230,1781,600,887,12.1752
bad,0,owner,60,married,no_rec,others,35,104,2500,1350,1425,1.955555556
good,7,owner,36,married,no_rec,fixed,45,103,0,325,1626,6.424615385
good,9,rent,48,married,no_rec,fixed,47,118,0,1500,1643,2.272
bad,0,rent,36,married,no_rec,partime,84,240,0,1050,1342,5.348571429
good,18,other,36,married,no_rec,fixed,35,120,0,600,1418,5.1
good,19,priv,60,married,no_rec,fixed,45,80,0,1300,1534,1.615384615
good,2,rent,36,single,no_rec,fixed,45,99,0,350,555,5.554285714
good,8,owner,36,married,no_rec,fixed,45,254,0,350,575,21.49714286
good,12,owner,60,married,no_rec,fixed,35,167,0,1000,1537,7.92
good,16,rent,60,married,yes_rec,fixed,72,120,0,1150,1428,2.504347826
good,26,owner,36,married,no_rec,fixed,75,108,0,1606,2605,0.739726027
good,32,owner,36,married,no_rec,fixed,60,152,0,1000,2950,3.312
good,12,priv,12,married,no_rec,freelance,75,111,0,1200,2130,0.36
good,1,owner,60,married,no_rec,others,45,228,0,1150,1150,9.547826087
good,14,owner,48,married,yes_rec,fixed,60,107,0,850,1801,2.654117647
good,7,rent,60,married,no_rec,fixed,55,101,0,790,1106,3.493670886
good,13,parents,36,single,no_rec,fixed,35,105,0,500,800,5.04
bad,1,parents,48,married,no_rec,partime,60,150,0,1000,1148,4.32
good,0,priv,60,married,no_rec,freelance,45,165,0,1550,1954,4.64516129
good,5,owner,60,married,yes_rec,fixed,60,125,0,1000,1297,3.9
good,30,rent,24,married,no_rec,freelance,69,240,0,1000,2200,4.104
good,21,owner,48,married,no_rec,fixed,35,110,0,1000,1674,3.6
good,11,owner,60,married,no_rec,freelance,35,122,0,1000,1182,5.22
good,11,rent,60,married,no_rec,freelance,50,152,0,1400,1637,4.371428571
